doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,84,44,59,PRON,LOC,82.0,1.0,1.0,NOM,53.0,30.0,15.0,PRON,LOC,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,8.0,5.0,LOC,3.0,0.0,0.125,0.5,0.375,0.0,0.6666666666666666,0.3333333333333333,2.57785701751709,5.652772426605225,4.742947101593018,2.0,1.0106713355599444,0.7703418135643005,its,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_3
Horican_1
this beautiful sheet of water_1
",15.0,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,85,59,59,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.309106466145383,0.3494655191898346,its banks,,,,,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_o,86,44,60,NOM,LOC,84.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,,,,,,,9.0,6.0,,,,0.1111111111111111,0.5555555555555556,0.3333333333333333,,,,-5.502452850341797,0.0,-4.471553590562609,18.0,1.3443903473667598,0.7620605230331421,The Tail of the Lake,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
",15.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,87,60,60,NOM,LOC,,,,,53.0,33.0,16.0,PRON,LOC,,,,,,,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,,,LOC,3.0,0.0,,,,0.0,0.6666666666666666,0.3333333333333333,,1.5872700214385986,0.8321896394093832,3.0,1.8679678155518065,0.4643993377685547,the Lake,,,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,88,44,61,PROP,LOC,86.0,1.0,1.0,NOM,87.0,0.0,0.0,NOM,LOC,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,LOC,1.0,1.0,0.1,0.5,0.4,0.0,0.0,1.0,0.7201566696166992,2.1392621994018555,1.836005449295044,2.0,2.0278062931995113,0.43354442715644836,Lake George,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
",15.0,"the Lake_1
",1.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,89,44,61,PRON,LOC,88.0,0.0,0.0,PROP,53.0,35.0,17.0,PRON,LOC,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,11.0,8.0,LOC,3.0,0.0,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.0,0.6666666666666666,0.3333333333333333,2.990206003189087,4.104711532592773,3.97622287273407,2.0,1.711884282763975,0.41547706723213196,it,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_1
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,90,61,61,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.902319617008806,0.5948948264122009,a sort of tail to Lake Champlain,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_o,91,34,62,PROP,LOC,41.0,49.0,28.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,-1.8059239387512207,0.0,-0.8530131578445435,2.0,1.8186985683196846,0.5728163123130798,Lake Champlain,"the Champlain_1
",3.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,92,44,62,PRON,LOC,89.0,2.0,2.0,PRON,53.0,38.0,19.0,PRON,LOC,0.5,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,12.0,9.0,LOC,3.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.01318359375,4.6733222007751465,4.441511154174805,2.0,1.708369209291195,0.4086307883262634,its,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_4
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,93,62,62,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1781160131311204,0.8220633864402771,countless islands,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,94,63,63,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3338735053963768,0.7937384843826294,mountains,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,95,44,64,NOM,LOC,92.0,2.0,2.0,PRON,,,,,,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,,,,,,,13.0,10.0,,,,0.15384615384615385,0.5384615384615384,0.3076923076923077,,,,2.7204771041870117,,,,1.845906456028625,0.3561789393424988,the “ holy lake,"another lake , whose waters were so limpid as to have been exclusively selected by the Jesuit missionaries to perform the typical purification of baptism , and to obtain for it the title of lake “ du Saint Sacrement . ”_1
it_2
lake “ du Saint Sacrement . ”_1
its_5
Horican_1
this beautiful sheet of water_1
The Tail of the Lake_1
Lake George_1
",15.0,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,96,64,64,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6682083242672652,0.6726678609848022,the high plain that there interposed itself to the further passage of the water,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,97,65,65,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7809463698282646,0.31169790029525757,the water,,,,,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,98,66,66,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1093833828208668,0.8356196284294128,the adventurer,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,99,67,67,NOM,LOC,,,,,85.0,13.0,9.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,1.3543187379837036,1.3543187379837036,1.0,1.0012424357509442,0.731306254863739,the banks of the Hudson,,,"its banks_1
",1.0,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,100,29,68,PROP,LOC,35.0,64.0,39.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,3.43493390083313,,,,0.5310714161146347,0.9073820114135742,the Hudson,"the Hudson_1
",5.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,101,68,68,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3949880440786915,0.7507585287094116,"a point where , with the usual obstructions of the rapids , or rifts , as they were then termed in the language of the country , the river became navigable to the tide",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,102,69,69,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1299513333283655,0.5019099116325378,the rapids,,,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,103,70,70,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0736795444778555,0.5525243282318115,"rifts , as they were then termed in the language of the country",,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,104,70,71,PRON,LOC,103.0,0.0,0.0,NOM,102.0,1.0,1.0,NOM,LOC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,LOC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8808088898658752,1.9708276987075806,-0.08281580890927996,7.0,1.8439101722532603,0.5636112093925476,they,"rifts , as they were then termed in the language of the country_1
",2.0,"the rapids_1
",1.0,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,105,71,71,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56569642843724,0.6950591206550598,the country,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,106,29,72,NOM,LOC,100.0,5.0,4.0,PROP,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,2.0,0.0,,,,1.0,0.0,0.0,,,,4.985540866851807,,,,0.8735082477121429,0.8081347346305847,the river,"the Hudson_2
",5.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,107,41,72,PRON,GPE,49.0,57.0,33.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,3.5438783168792725,,,,1.05366484937961,0.82476806640625,their,"the French_1
their_1
",5.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,108,41,72,NOM,GPE,107.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,,,,,,3.0,0.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,1.9598302841186523,,,,0.6245620272808292,0.8482192754745483,the French,"the French_1
their_2
",5.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,109,72,72,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8517543344084852,0.6572983860969543,the distant and difficult gorges of the Alleghany,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,110,73,73,PROP,LOC,,,,,53.0,56.0,32.0,PRON,LOC,,,,,,,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,,,LOC,3.0,0.0,,,,0.0,0.6666666666666666,0.3333333333333333,,0.6847421526908875,0.6692781448364258,2.0,2.2311177323504525,0.2874830961227417,the Alleghany,,,"The lengthened sheet of the Champlain_1
its_1
it_1
",3.0,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,111,41,74,PRON,GPE,108.0,2.0,2.0,NOM,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.0,0.5,0.5,,,,4.877037048339844,,,,0.7489984482073149,0.8902890682220459,their,"the French_2
their_2
",5.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,112,74,74,NOM,LOC,,,,,38.0,73.0,43.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,LOC,2.0,0.0,,,,0.0,0.0,1.0,,1.175093173980713,1.175093173980713,1.0,2.174543230344311,0.4675530195236206,the district we have just described,,,"the country which lies between the head waters of the Hudson and the adjacent lakes_1
there_1
",2.0,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,113,75,75,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.123353895295669,0.42990705370903015,we,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,114,76,76,PRON,LOC,,,,,112.0,1.0,1.0,NOM,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,0.0,1.0,,5.005456447601318,1.5332246780395509,10.0,1.5320307799765658,0.6898417472839355,It,,,"the district we have just described_1
",1.0,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,115,77,77,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2782714232702908,0.7969512343406677,"the bloody arena , in which most of the battles for the mastery of the colonies were contested",,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,116,78,78,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993927594348498,0.8586941361427307,the colonies,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,117,79,79,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8280843906052062,0.8889903426170349,Forts,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,118,80,80,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.428527921258021,0.445789635181427,the different points that commanded the facilities of the route,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,119,81,81,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8398041452406674,0.8865914940834045,the husbandman,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,120,82,82,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3375689407641744,0.7729966640472412,the dangerous passes,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,121,83,83,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6388975201920946,0.6590722799301147,the safer boundaries of the more ancient settlements,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,122,84,84,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7029494655421167,0.9075690507888794,the more ancient settlements,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,123,85,85,NOM,ORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0275324747260242,0.8588289022445679,armies larger than those that had often disposed of the scepters of the mother countries,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,124,86,86,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3387968531760512,0.7720878720283508,the mother countries,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,125,85,87,PRON,ORG,123.0,1.0,1.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,4.242103576660156,,,,0.4232731146993303,0.9445000290870667,themselves,"armies larger than those that had often disposed of the scepters of the mother countries_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,126,87,87,NOM,LOC,,,,,114.0,11.0,10.0,PRON,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,1.0,0.0,,0.4005517363548279,0.4005517363548279,1.0,2.580335868270187,0.3484587073326111,"these forests , whence they rarely returned but in skeleton bands , that were haggard with care or dejected by defeat",,,"It_1
",1.0,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,127,85,88,PRON,ORG,125.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,5.073400497436523,,,,0.3315452044212117,0.9598883390426636,they,"armies larger than those that had often disposed of the scepters of the mother countries_1
themselves_1
",3.0,,,1.0
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,128,88,88,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8869270069829905,0.8791273832321167,"skeleton bands , that were haggard with care or dejected by defeat",,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,129,89,89,NOM,LOC,,,,,114.0,14.0,12.0,PRON,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,1.0,0.0,,4.097119331359863,2.352393388748169,4.0,1.3037970704761654,0.6832981705665588,this fatal region,,,"It_1
",1.0,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,130,89,90,PRON,LOC,129.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,6.07877779006958,,,,1.7926000533730286,0.4944295287132263,its,"this fatal region_1
",4.0,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,131,90,90,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9419784091747587,0.2243163138628006,its forests,,,,,0.2
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,132,91,91,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7466974204959032,0.9038983583450317,men,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,133,89,92,PRON,LOC,130.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.0,0.5,0.5,,,,7.575538635253906,,,,0.8387654039095112,0.8403804302215576,its,"this fatal region_1
its_1
",4.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,134,89,92,PRON,LOC,133.0,0.0,0.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,6.963896751403809,,,,0.9789029480408908,0.8019736409187317,its,"this fatal region_1
its_2
",4.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,135,92,92,NOM,LOC,,,,,94.0,40.0,31.0,NOM,LOC,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,LOC,1.0,0.0,,,,0.0,0.0,1.0,,0.3245809078216553,0.3245809078216553,1.0,1.9619183094227373,0.4532673954963684,its mountains,,,"mountains_1
",1.0,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,136,93,93,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9236795267626761,0.8764621019363403,many a gallant and reckless youth,,,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,137,93,94,PRON,PER,136.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,2.453540563583374,,,,1.7162659588481755,0.7180806398391724,he,"many a gallant and reckless youth_1
",3.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,o,o_c,138,94,94,PRON,PER,,,,,135.0,2.0,1.0,NOM,LOC,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,LOC,1.0,1.0,,,,0.0,0.0,1.0,,4.09099006652832,4.09099006652832,1.0,0.46187786200801473,0.9342315196990967,them,,,"its mountains_1
",1.0,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,139,93,95,PRON,PER,137.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,4.467218399047852,,,,0.5768119617919492,0.9261146187782288,his,"many a gallant and reckless youth_1
he_1
",3.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,140,75,95,PRON,PER,113.0,26.0,19.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,2.4413034915924072,,,,1.0830227084671513,0.8199007511138916,we,"we_1
",3.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,141,10,95,PROP,GPE,12.0,128.0,84.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,2.8325135707855225,,,,0.44835104809146425,0.9185512065887451,England,"England_1
",11.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,142,9,95,PROP,GPE,11.0,130.0,85.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,2.22318434715271,,,,0.6460160818397473,0.861407458782196,France,"France_1
",2.0,,,0.9
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,143,95,95,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.144350005013874,0.13291868567466736,a country that neither was destined to retain,,,,,0.1
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,0,c,c_c,144,10,96,PRON,GPE,141.0,2.0,2.0,PROP,143.0,0.0,0.0,NOM,LOC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,LOC,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5792688727378845,1.773554801940918,1.7735548615455627,1.0,3.5517267122367207,0.28841888904571533,her,"England_2
",11.0,"a country that neither was destined to retain_1
",1.0,0.3
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,145,96,96,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6320764954853095,0.7574182748794556,her military leaders abroad,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,146,10,97,PRON,GPE,144.0,1.0,1.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.6666666666666666,0.3333333333333333,0.0,,,,3.637305974960327,,,,2.3195624320319466,0.5860089659690857,her,"England_2
her_1
",11.0,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,147,97,97,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0772767974979534,0.669651210308075,her councils at home,,,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,148,98,98,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.193529357775436,0.3717089593410492,home,,,,,0.4
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,149,10,99,PROP,GPE,146.0,2.0,2.0,PRON,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,,,,,,4.0,1.0,,,,0.5,0.5,0.0,,,,2.5275719165802,,,,1.7016545046083282,0.5033106207847595,Great Britain,"England_2
her_2
",11.0,,,0.5
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,150,10,99,PRON,GPE,149.0,0.0,0.0,PROP,,,,,,0.4,0.0,0.6,0.0,0.0,0.0,,,,,,,5.0,1.0,,,,0.6,0.4,0.0,,,,4.659869194030762,,,,1.6902453342420158,0.7231302261352539,her,"England_2
her_2
Great Britain_1
",11.0,,,0.7
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,151,99,99,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5223709255930007,0.7791604399681091,her former warriors,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,152,100,100,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5147920065719251,0.7803654670715332,statesmen,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,153,10,101,PRON,GPE,150.0,2.0,2.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,6.0,1.0,,,,0.5,0.5,0.0,,,,5.14853048324585,,,,1.5541520553019017,0.7607892751693726,her,"England_2
her_3
Great Britain_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,154,101,101,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8109517040358605,0.6454336047172546,her enemies,,,,,0.6
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,155,10,102,PRON,GPE,153.0,1.0,1.0,PRON,,,,,,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,,,,,,,7.0,1.0,,,,0.42857142857142855,0.5714285714285714,0.0,,,,5.625968933105469,,,,1.2740300953816142,0.8147282004356384,her,"England_2
her_4
Great Britain_1
",11.0,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,156,102,102,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6715331562532068,0.7508578300476074,her servants,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,o,,157,103,103,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6375603866209665,0.753212571144104,the colonists,,,,,0.8
940_the_last_of_the_mohicans_a_narrative_of_1757_brat_0,1,c,,158,10,104,PRON,GPE,155.0,2.0,2.0,PRON,,,,,,0.625,0.0,0.375,0.0,0.0,0.0,,,,,,,8.0,1.0,,,,0.375,0.625,0.0,,,,5.111600875854492,,,,1.074604869718683,0.8501361608505249,her,"England_2
her_5
Great Britain_1
",11.0,,,0.9
